E,H,C,timestamp
2739.466636,4849.009031,51.65547292,734113.9479
2749.163108,4770.950564,51.65890662,734113.9583
2703.201831,4733.98562,51.66234031,734113.9688
2708.437926,4697.020675,51.665774,734113.9792
2688.075335,4660.05573,51.66920769,734113.9896
2686.717829,4623.090785,51.67264138,734114
2682.257452,4628.634919,51.67607507,734114.0104
2677.021357,4634.179053,51.67950877,734114.0208
2684.390676,4639.723188,51.68294246,734114.0313
2671.785263,4645.267322,51.68637615,734114.0417
2609.254353,4525.127772,51.68980984,734114.0521
2546.723443,4404.988223,51.69324353,734114.0625
2484.192534,4284.848675,51.69667722,734114.0729
2421.661625,4164.709125,51.70011092,734114.0833
2359.130715,4177.999988,51.70354461,734114.0938
2296.599806,4191.290851,51.7069783,734114.1042
2234.068896,4204.581713,51.71041199,734114.1146
2171.537986,4217.872576,51.71384568,734114.125
2109.007078,4240.292348,51.71727937,734114.1354
2046.476168,4262.71212,51.72071307,734114.1458
2056.366569,4285.131892,51.72414676,734114.1563
2023.890494,4307.551663,51.72758045,734114.1667
1991.414418,4377.131141,51.73101414,734114.1771
1958.938343,4446.710617,51.73444783,734114.1875
1980.446396,4516.290094,51.73788152,734114.1979
1998.788108,4585.869571,51.74131522,734114.2083
2028.038409,4898.189915,51.74474891,734114.2188
2055.576388,5210.510259,51.7481826,734114.2292
2043.358834,5522.830607,51.75161629,734114.2396
2048.20707,5835.150951,51.75504998,734114.25
2042.1875,6143.734608,51.75848367,734114.2604
2036.352163,6452.318268,51.76191737,734114.2708
2032.337824,6760.901925,51.76535106,734114.2813
2039.628079,7069.485582,51.76878475,734114.2917
2055.8418,6990.027321,51.77221844,734114.3021
2123.771403,6910.569062,51.77565213,734114.3125
2088.267521,6831.110802,51.77908582,734114.3229
2096.466857,6751.652542,51.78251952,734114.3333
2080.704273,6553.851876,51.78595321,734114.3438
2084.406385,6356.051211,51.7893869,734114.3542
2184.604305,6158.250543,51.79282059,734114.3646
2284.802226,5960.449878,51.79625428,734114.375
2385.000145,5790.640243,51.79968797,734114.3854
2281.207917,5620.830605,51.80312167,734114.3958
2282.71281,5451.02097,51.80655536,734114.4063
2289.441773,5281.211334,51.80998905,734114.4167
2465.868293,5162.768798,51.81342274,734114.4271
2443.374418,5044.326263,51.81685643,734114.4375
2467.666795,4925.883727,51.82029012,734114.4479
2472.188066,4807.441191,51.82372382,734114.4583
2477.68868,4774.011617,51.82715751,734114.4688
2487.118305,4740.582043,51.8305912,734114.4792
2416.663726,4707.152469,51.83402489,734114.4896
2371.381655,4673.722895,51.83745858,734114.5
2439.894666,4641.350541,51.84089227,734114.5104
2508.407678,4608.978188,51.84432597,734114.5208
2576.92069,4576.605834,51.84775966,734114.5313
2645.4337,4544.233481,51.85119335,734114.5417
2713.946712,4550.06779,51.85462704,734114.5521
2782.459724,4555.902098,51.85806073,734114.5625
2850.972735,4561.736406,51.86149443,734114.5729
2919.485746,4567.570715,51.86492812,734114.5833
2987.998758,4647.756039,51.86836181,734114.5938
3056.511769,4727.941364,51.8717955,734114.6042
3058.352547,4808.126689,51.87522919,734114.6146
3061.651675,4888.312014,51.87866288,734114.625
3054.833891,4982.659693,51.88209658,734114.6354
3075.481106,5077.007373,51.88553027,734114.6458
3096.128321,5171.355051,51.88896396,734114.6563
3116.775535,5265.70273,51.89239765,734114.6667
3076.066838,5261.399432,51.89583134,734114.6771
3127.567466,5257.096135,51.89926503,734114.6875
3132.879969,5252.792837,51.90269873,734114.6979
3134.029292,5248.489539,51.90613242,734114.7083
3128.74806,5225.998875,51.90956611,734114.7188
3124.45725,5203.508211,51.9129998,734114.7292
3048.417324,5181.017546,51.91643349,734114.7396
3088.373552,5158.526882,51.91986718,734114.75
3170.221785,5186.827373,51.92330088,734114.7604
3119.108579,5215.127863,51.92673457,734114.7708
3126.757544,5243.428354,51.93016826,734114.7813
3122.46431,5271.728844,51.93360195,734114.7917
3075.768089,5289.912072,51.93703564,734114.8021
3045.090295,5308.095299,51.94046933,734114.8125
3053.831373,5326.278526,51.94390303,734114.8229
3022.093318,5344.461754,51.94733672,734114.8333
3061.639772,5330.168095,51.95077041,734114.8438
3067.045555,5315.874435,51.9542041,734114.8542
3022.596322,5301.580776,51.95763779,734114.8646
2977.565301,5287.287117,51.96107148,734114.875
2973.289763,5143.014227,51.96450518,734114.8854
2931.449487,4998.741336,51.96793887,734114.8958
2910.96872,4854.468446,51.97137256,734114.9063
2905.805349,4710.195556,51.97480625,734114.9167
2843.102508,4701.410717,51.97823994,734114.9271
2845.429661,4692.625878,51.98167363,734114.9375
2846.399308,4683.841038,51.98510733,734114.9479
2789.577984,4675.056199,51.98854102,734114.9583
2771.930405,4642.99498,51.99197471,734114.9688
2763.979298,4610.93376,51.9954084,734114.9792
2758.549274,4578.87254,51.99884209,734114.9896
2734.889883,4546.811321,52.00227578,734115
2822.739917,4507.800097,52.00570948,734115.0104
2948.406192,4468.788873,52.00914317,734115.0208
2974.586663,4429.777649,52.01257686,734115.0313
2718.687862,4390.766425,52.01601055,734115.0417
2462.789057,4345.612049,52.01944424,734115.0521
2374.002452,4300.457673,52.02287793,734115.0625
2470.664306,4255.303297,52.02631163,734115.0729
2366.751376,4210.14892,52.02974532,734115.0833
2361.515281,4248.444792,52.03317901,734115.0938
2386.207252,4286.740663,52.0366127,734115.1042
2386.400071,4325.036535,52.04004639,734115.1146
2422.466301,4363.332407,52.04348008,734115.125
2458.53253,4403.65985,52.04691378,734115.1354
2494.59876,4443.987295,52.05034747,734115.1458
2448.737027,4484.314738,52.05378116,734115.1563
2415.792726,4524.642182,52.05721485,734115.1667
2382.848424,4567.093843,52.06064854,734115.1771
2349.904122,4609.545503,52.06408223,734115.1875
2316.95982,4651.997163,52.06751593,734115.1979
2284.015518,4694.448824,52.07094962,734115.2083
2251.071216,4907.027682,52.07438331,734115.2188
2218.126915,5119.60654,52.077817,734115.2292
2185.182613,5332.185401,52.08125069,734115.2396
2152.238311,5544.764259,52.08468438,734115.25
2119.294009,5602.003271,52.08811808,734115.2604
2186.899249,5659.242284,52.09155177,734115.2708
2122.009021,5716.481296,52.09498546,734115.2813
2123.828079,5773.720308,52.09841915,734115.2917
2119.210619,5700.339591,52.10185284,734115.3021
2086.537388,5626.958876,52.10528653,734115.3125
2079.464781,5553.57816,52.10872023,734115.3229
2119.718715,5480.197444,52.11215392,734115.3333
2204.972034,5414.074079,52.11558761,734115.3438
2220.521296,5347.950714,52.1190213,734115.3542
2230.142136,5281.827349,52.12245499,734115.3646
2361.852721,5215.703985,52.12588868,734115.375
2527.949399,5143.919447,52.12932238,734115.3854
2560.141686,5072.13491,52.13275607,734115.3958
2630.925931,5000.350372,52.13618976,734115.4063
2647.470438,4928.565835,52.13962345,734115.4167
2631.073317,4923.538467,52.14305714,734115.4271
2554.298159,4918.511098,52.14649083,734115.4375
2477.523003,4913.48373,52.14992453,734115.4479
2482.880899,4908.456362,52.15335822,734115.4583
2632.409848,4834.753416,52.15679191,734115.4688
2637.974071,4761.05047,52.1602256,734115.4792
2624.101523,4687.347524,52.16365929,734115.4896
2594.211701,4613.644578,52.16709298,734115.5
2656.106012,4589.333169,52.17052668,734115.5104
2718.000324,4565.02176,52.17396037,734115.5208
2779.894636,4540.710351,52.17739406,734115.5313
2841.788947,4516.398943,52.18082775,734115.5417
2903.683259,4500.597258,52.18426144,734115.5521
2965.577571,4484.795573,52.18769513,734115.5625
3027.471882,4468.993889,52.19112883,734115.5729
3089.366194,4453.192204,52.19456252,734115.5833
3151.260506,4453.405938,52.19799621,734115.5938
3213.154817,4453.619671,52.2014299,734115.6042
3220.016816,4453.833405,52.20486359,734115.6146
3216.522982,4454.047139,52.20829728,734115.625
3102.407129,4624.658607,52.21173098,734115.6354
3183.462618,4795.270076,52.21516467,734115.6458
3078.799151,4965.881544,52.21859836,734115.6563
3158.420056,5136.493011,52.22203205,734115.6667
3080.545315,5123.541551,52.22546574,734115.6771
3070.530072,5110.590091,52.22889943,734115.6875
3090.062463,5097.638631,52.23233313,734115.6979
3109.594854,5084.687171,52.23576682,734115.7083
3129.127245,5028.692078,52.23920051,734115.7188
3104.521866,4972.696984,52.2426342,734115.7292
3116.227447,4916.70189,52.24606789,734115.7396
3078.125112,4860.706797,52.24950158,734115.75
3072.921937,4871.680845,52.25293528,734115.7604
3077.27958,4882.654892,52.25636897,734115.7708
3063.105859,4893.62894,52.25980266,734115.7813
3047.930687,4904.602988,52.26323635,734115.7917
3065.614967,4852.594158,52.26667004,734115.8021
3008.207782,4800.585328,52.27010373,734115.8125
3113.668046,4748.576499,52.27353743,734115.8229
3189.31352,4696.567668,52.27697112,734115.8333
3147.121748,4718.510392,52.28040481,734115.8438
3201.897722,4740.453115,52.2838385,734115.8542
3056.681978,4762.395839,52.28727219,734115.8646
2971.783306,4784.338563,52.29070588,734115.875
2968.653164,4756.046967,52.29413958,734115.8854
2924.60088,4727.755371,52.29757327,734115.8958
2837.350815,4699.463775,52.30100696,734115.9063
2822.003118,4671.172179,52.30444065,734115.9167
2787.641246,4704.081729,52.30787434,734115.9271
2773.74499,4736.991279,52.31130803,734115.9375
2794.045731,4769.900829,52.31474173,734115.9479
2814.346472,4802.810379,52.31817542,734115.9583
2834.647213,4861.430955,52.32160911,734115.9688
2824.175023,4920.051532,52.3250428,734115.9792
2769.598155,4978.672109,52.32847649,734115.9896
2715.021287,5037.292685,52.33191018,734116
2702.509063,5091.965041,52.33534388,734116.0104
2689.996839,5146.637399,52.33877757,734116.0208
2677.484615,5201.309755,52.34221126,734116.0313
2664.972391,5255.982112,52.34564495,734116.0417
2652.460167,5367.28733,52.34907864,734116.0521
2639.947943,5478.592547,52.35251233,734116.0625
2593.967131,5589.897763,52.35594603,734116.0729
2547.986319,5701.202981,52.35937972,734116.0833
2477.427449,5727.648206,52.36281341,734116.0938
2406.86858,5754.09343,52.3662471,734116.1042
2393.11065,5780.538655,52.36968079,734116.1146
2295.367684,5806.983879,52.37311448,734116.125
2286.729964,5879.950073,52.37654818,734116.1354
2300.34438,5952.916267,52.37998187,734116.1458
2235.453343,6025.882461,52.38341556,734116.1563
2236.035131,6098.848655,52.38684925,734116.1667
2139.367204,6147.480015,52.39028294,734116.1771
